Experiments,Time,ER_OD,FP_OD,AC_OD,CC_OD,RI_OD,DP_OD,BH_OD,CA_OD,PC_OD,DL_OD,CG_OD,BF_OD,EL_OD,CH_OD,BO_OD,BT_OD,BU_OD,BV_OD,BC_OD,BY_OD,PJ_OD,DF_OD,BL_OD,BP_OD,BA_OD,Butyrate,Acetate,Lactate,Succinate
AC_BA_BL_BV_CC_DF_ER_FP_PC_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BL_BV_CC_DF_ER_FP_PC_PJ_RI,48.0,0.16277682578506747,0.0017187132866882961,0.9219883665318476,0.2714998333413265,0.0007179118773945848,0.0,0.0,0.0,0.2704515175575555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464924298861231,0.0,0.0,0.04999469907296383,0.2532453896873227,0.026150521868566513,0.0,0.2897661287228429,33.285,24.240000000000002,12.785,9.219999999999999
AC_BA_BO_BP_BT_BV_CA_CC_DF_DL_ER_FP_RI,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BT_BV_CA_CC_DF_DL_ER_FP_RI,48.0,0.026082357018592812,0.000358592928853541,0.7417493555416622,0.035327196821427174,0.0031610228425934636,0.0,0.0,0.007763798657170747,0.0,0.47986500466637666,0.0,0.0,0.0,0.0,0.07953881700554519,0.22819455393062948,0.0,0.0590777880468267,0.0,0.0,0.0,0.10788571454459778,0.0,0.19098808148490434,0.24128375421333031,25.70795,38.9727,30.517200000000003,7.48635
AC_BA_BO_BP_BU_BV_CC_CG_CH_DF_EL_ER_FP_PC_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.0,0.0,0.00044,0.0,0.00044,0.0,0.00044,0.00044,0.00044,0.0,0.00044,0.00044,0.0,0.0,0.0,0.00044,0.0,0.00044,0.00044,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BU_BV_CC_CG_CH_DF_EL_ER_FP_PC_RI,48.0,0.12759481715132379,0.0006363338882383006,0.8075656211171387,0.162915433788689,0.0003765067752930293,0.0,0.0,0.0,0.051413684875958675,0.0,0.03920759728691044,0.0,0.015639201018616156,0.10548734204715281,0.28674667262203035,0.0,0.052943200895485,0.03255945293827851,0.0,0.0,0.0,0.18061516704718755,0.0,0.2872022407212616,0.302265490602879,32.97,31.125,18.42,14.055
AC_BA_BO_BP_BV_BY_CA_CC_CH_DP_EL_ER_FP_PJ_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.00044,0.0,0.0,0.0,0.0,0.00044,0.00044,0.00044,0.0,0.0,0.00044,0.0,0.00044,0.00044,0.0,0.0,0.00044,0.00044,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BV_BY_CA_CC_CH_DP_EL_ER_FP_PJ_RI,48.0,0.06084093836629485,0.002016912462724432,0.6925769394882714,0.08774423902515657,0.015463466018929162,0.004817003593627179,0.0,0.18197424500948917,0.0,0.0,0.0,0.0,0.024315705952129677,0.0162455469205664,0.2707100817084138,0.0,0.0,0.07428482591804289,0.0,0.2922529838693746,0.00436895764792444,0.0,0.0,0.34070436196761356,0.3610384653168882,28.709449999999997,36.47755,37.5084,11.07145
AC_BA_BO_BP_BV_CA_CC_CG_CH_DF_DP_ER_FP_PJ_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.00044,0.0,0.0,0.00044,0.0,0.0,0.00044,0.00044,0.0,0.0,0.00044,0.0,0.0,0.00044,0.00044,0.0,0.00044,0.00044,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BV_CA_CC_CG_CH_DF_DP_ER_FP_PJ_RI,48.0,0.03930845707936462,0.002058633555868176,0.8460928655465001,0.06783685251421999,0.00500270020315532,0.00347249186581517,0.0,0.013468075090024036,0.0,0.0,0.08199716335245455,0.0,0.0,0.04977641001236942,0.23605533015091296,0.0,0.0,0.07505217962082401,0.0,0.0,0.0048614886121411075,0.16817909191670016,0.0,0.22394204102783327,0.30611822854188026,25.887500000000003,39.177099999999996,26.901699999999998,12.13345
AC_BA_BO_BP_BV_CA_CC_CG_CH_DF_ER_FP_PJ_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BV_CA_CC_CG_CH_DF_ER_FP_PJ_RI,48.0,0.09211521162058274,0.002158742810030683,0.8569157120142639,0.14778639521941692,0.004289690847915249,0.0,0.0,0.0470431252878451,0.0,0.0,0.05520795604497498,0.0,0.0,0.05731078009603488,0.2954373132177297,0.0,0.0,0.07079797655438794,0.0,0.0,0.017969692836734212,0.17401254214079964,0.0,0.2564211609070335,0.2611536533000163,29.0752,38.435,22.32,14.24255
AC_BA_BO_BP_BV_CC_CG_CH_DF_EL_ER_FP_PC_RI,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0004714285714285714,0.0,0.0,0.0004714285714285714,0.0,0.0,0.0,0.0004714285714285714,0.0,0.0004714285714285714,0.0004714285714285714,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BV_CC_CG_CH_DF_EL_ER_FP_PC_RI,48.0,0.14231911041656134,0.0005900531679220089,0.7460788056698253,0.1793047745061232,0.0001023798303487276,0.0,0.0,0.0,0.053045702562391314,0.0,0.046070601431842204,0.0,0.013999491424104244,0.09407978330689254,0.3050660574996126,0.0,0.0,0.030313063411057037,0.0,0.0,0.0,0.2622407484913414,0.0,0.23848018730709805,0.30255204939956404,32.41,29.755000000000003,16.84,14.64
AC_BA_BO_BP_BV_CC_CG_DF_ER_FP_PC_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BV_CC_CG_DF_ER_FP_PC_RI,48.0,0.10195552418317103,0.0026104173331065617,0.9617448407341477,0.11323802260293414,0.0,0.0,0.0,0.0,0.032618212360218814,0.0,0.052033354300922985,0.0,0.0,0.0,0.13084250386560056,0.0,0.0,0.05477306339772214,0.0,0.0,0.0,0.2776856342444954,0.0,0.2964754359049977,0.2546231425868198,35.88,33.05,16.0,6.01
AC_BA_BO_BP_BY_CA_CC_DP_ER_FP_PC_PJ_RI,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BY_CA_CC_DP_ER_FP_PC_PJ_RI,48.0,0.02103575588936048,0.001440881707938397,0.8397017143819979,0.08094438003708959,0.004955255384573565,0.004110844164778003,0.0,0.004939978114620099,0.17168811374521145,0.0,0.0,0.0,0.0,0.0,0.2555759686701309,0.0,0.0,0.0,0.0,0.18936429464169705,0.007587216324561668,0.0,0.0,0.4512757292084102,0.3803819837464135,22.7393,40.52745,35.2866,7.331849999999999
AC_BA_BO_BP_BY_CC_DF_DP_ER_FP_PJ_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BY_CC_DF_DP_ER_FP_PJ_RI,48.0,0.028152524454168194,0.0015041516235846115,0.8334345678371016,0.1565865171493708,0.002691155400765715,0.0037477189128254677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20553423292758,0.0,0.0,0.0,0.0,0.16408220474595175,0.005945759630162044,0.15931679672340338,0.0,0.32171196789113143,0.18127418425132868,25.80715,37.9379,30.51875,4.91455
AC_BA_BO_BP_BY_CC_DF_ER_FP_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BO_BP_BY_CC_DF_ER_FP_PJ_RI,48.0,0.10262570004432296,0.0026247160583736926,1.0210251083424335,0.11189251496962321,0.002395054634134681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21496555598718464,0.0,0.0,0.0,0.0,0.12554535087967805,0.03321486323474187,0.14705136065243135,0.0,0.4094958623664154,0.29754129573712196,29.8328,32.96135,24.00965,6.21
AC_BA_BO_BT_BU_CC_DL_ER_FP_PC_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BO_BT_BU_CC_DL_ER_FP_PC_RI,48.0,0.030901888143552422,0.0022430357825785514,0.6083981359906702,0.04306155758792425,0.0026691132514155987,0.0,0.0,0.0,0.1459598759722882,0.904506357741052,0.0,0.0,0.0,0.0,0.09379093616195483,0.2384719927642725,0.01315669162932084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21560388629074018,33.35525,33.286150000000006,19.1415,9.266549999999999
AC_BA_BO_BT_BV_CA_CC_DP_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BO_BT_BV_CA_CC_DP_ER_FP_RI,48.0,0.072883996218846,0.0020637785657810995,0.7198896718949482,0.5188807808177456,0.011462636644683413,0.008083747192935047,0.0,0.22260156564389283,0.0,0.0,0.0,0.0,0.0,0.0,0.08278726511790849,0.5077023643258545,0.0,0.053237968087439844,0.0,0.0,0.0,0.0,0.0,0.0,0.2568987610250777,30.54545,36.556650000000005,21.2953,11.11735
AC_BA_BO_BV_CC_DF_ER_FP_PC_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BO_BV_CC_DF_ER_FP_PC_PJ_RI,48.0,0.11347728241274457,0.0018261084569617455,0.8063879260234676,0.3022337831389774,0.0006961678015387077,0.0,0.0,0.0,0.11586694394762423,0.0,0.0,0.0,0.0,0.0,0.08799987258514191,0.0,0.0,0.02981127684258012,0.0,0.0,0.046446690919760746,0.26440152070875306,0.0,0.0,0.27389114398181563,37.315,20.0,10.065,12.315
AC_BA_BO_CC_CG,0.0,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,28.0,0.0
AC_BA_BO_CC_CG,48.0,0.0,0.0,0.9543212316010347,0.8382759710963791,0.0,0.0,0.0,0.0,0.0,0.0,0.10712436918718582,0.0,0.0,0.0,0.46379404584913253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10918208676434563,35.08674235,24.7986,19.395400000000002,0.0
AC_BA_BP_BT_BU_CA_DF_EL_FP_PJ_RI,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BP_BT_BU_CA_DF_EL_FP_PJ_RI,48.0,0.0,0.0037135531049999997,0.700616109203,0.0,0.000302659123,0.0,0.0,0.130046154488,0.0,0.0,0.0,0.0,0.0124287186525,0.0,0.0,0.319388967565,0.039591621105999994,0.0,0.0,0.0,0.0660303679145,0.14007255155249998,0.0,0.1320125150145,0.1970212315805,48.470177934999995,30.33205543,7.509472395,9.171533565
AC_BA_BP_BT_CC_CH_DL_EL_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BP_BT_CC_CH_DL_EL_ER_FP_RI,48.0,0.02025833005774169,0.0015479918610538325,0.5409887926875946,0.04167290008379076,0.005172043676633108,0.0,0.0,0.0,0.0,0.9364709934834652,0.0,0.0,0.011727612215870651,0.009572207686964089,0.0,0.4362954044984434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677828147640108,0.2505063500375583,33.029250000000005,30.07985,24.318849999999998,8.0983
AC_BA_BP_BU_BV_CA_CC_CG_DF_EL_ER_FP_RI,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BP_BU_BV_CA_CC_CG_DF_EL_ER_FP_RI,48.0,0.12682504160224906,8.397956901051375e-05,0.9585159439986928,0.08904068761978233,0.0005835231811961857,0.0,0.0,0.1153375595312601,0.0,0.0,0.05315155597619718,0.0,0.017023487031212176,0.0,0.0,0.0,0.03592543939194537,0.08096179472430914,0.0,0.0,0.0,0.20240020163944705,0.0,0.4092558487605349,0.3272418047930299,38.15,29.53,15.55,5.779999999999999
AC_BA_BP_BV_CA_CC_CG_DF_EL_ER_FP_PC_RI,0.0,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0005076923076923077,0.0,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0,0.0,0.0005076923076923077,0.0,0.0005076923076923077,0.0005076923076923077,0.0,0.0,28.0,0.0
AC_BA_BP_BV_CA_CC_CG_DF_EL_ER_FP_PC_RI,48.0,0.13841304345271738,0.0005521358677858226,1.1443742223928328,0.13838578819739664,0.0006006782039288442,0.0,0.0,0.14696281698399674,0.022300802587926584,0.0,0.06705409149561331,0.0,0.01364565623941132,0.0,0.0,0.0,0.0,0.05927867537216917,0.0,0.0,0.0,0.15324794265317743,0.0,0.35159458454591513,0.30712978694010273,31.03,33.985,25.990000000000002,5.885
AC_BA_BP_BV_CC_CG_CH_DF_EL_ER_FP_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BP_BV_CC_CG_CH_DF_EL_ER_FP_RI,48.0,0.15743279480100114,0.00034427677585565584,0.9119637582696098,0.22094681020733636,8.60691939639308e-05,0.0,0.0,0.0,0.0,0.0,0.09352465193416837,0.0,0.022969728604463786,0.10443695709865994,0.0,0.0,0.0,0.07893930667043231,0.0,0.0,0.0,0.19192032282658766,0.0,0.2677819841763155,0.44864472891024804,29.72,32.69,21.634999999999998,11.31
AC_BA_BP_CA_CC_CG_CH_DP_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BP_CA_CC_CG_CH_DP_ER_FP_RI,48.0,0.03720007442833739,0.0012389273407793877,0.8526234223172792,0.06710699279810926,0.002456456121936958,0.013176954610266066,0.0,0.2590339606107414,0.0,0.0,0.12750962617501044,0.0,0.0,0.011576128142162911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202050806004435,0.2575159138017532,41.05155,36.09715,14.5909,2.3735
AC_BA_BP_PJ_RI,0.0,0.0,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.00132,0.00132,0.0,0.0,28.0,0.0
AC_BA_BP_PJ_RI,48.0,0.0,0.0,1.226890186063796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035812388203490295,0.0,0.0,0.3426238028570687,0.5282491969663861,26.50110085,21.29685,21.32965,0.0
AC_BA_BP_RI,0.0,0.0,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.00165,0.0,0.0,28.0,0.0
AC_BA_BP_RI,48.0,0.0,0.0,1.0194695488770227,0.0,7.903243540401013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111209123984408,0.3201990946580525,34.6587458,2.55905,18.841,0.0
AC_BA_BU_BV_BY_CC_CG_DL_ER_FP_PC_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,28.0,0.0
AC_BA_BU_BV_BY_CC_CG_DL_ER_FP_PC_RI,48.0,0.015866523217326053,0.003330142341927782,0.6003778945347785,0.037670793815801774,0.003557188243312201,0.0,0.0,0.0,0.1459111366167783,1.0942306775201116,0.1212308154791435,0.0,0.0,0.0,0.0,0.0,0.004544992745044657,0.02936340766756986,0.0,0.18528135186626404,0.0,0.0,0.0,0.0,0.27865862293041405,39.94545,34.0916,15.862649999999999,8.3132
AC_BA_BV_CA_CC_DF_ER_FP_PC_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,28.0,0.0
AC_BA_BV_CA_CC_DF_ER_FP_PC_PJ_RI,48.0,0.12209261614106466,0.0006966768396066381,0.5498521956595456,0.3497317734825365,0.0001741692099016616,0.0,0.0,0.1271435232282129,0.10432735673109518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601013055272968,0.0,0.0,0.03936224143777547,0.5519422261783655,0.0,0.0,0.13898702950152594,46.41,17.02,0.0,8.6
AC_BA_BY_CC_FP,0.0,0.0,0.00132,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,28.0,0.0
AC_BA_BY_CC_FP,48.0,0.0,0.004851873441750784,1.1820787290630648,0.9384964274382557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617686407522619,0.0,0.0,0.0,0.0,0.23618986774756745,36.877613600000004,17.128,29.238349999999997,0.0
AC_BA_CC,0.0,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,28.0,0.0
AC_BA_CC,48.0,0.0,0.0,1.6400780265920225,1.2148911826452065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005660596667958088,42.2257,20.2835,23.8282,0.0
AC_BA_CC_FP,0.0,0.0,0.00165,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,28.0,0.0
AC_BA_CC_FP,48.0,0.0,0.0025989681690098045,1.4402150602991701,1.1585365151896667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882836507820366,34.06618575,18.3738,23.4316,0.0
AC_BA_CG_DL_ER,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,28.0,0.0
AC_BA_CG_DL_ER,48.0,0.06515474511832015,0.0,0.9618876479896359,0.0,0.0,0.0,0.0,0.0,0.0,1.0264002560425953,0.09173598319418444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09131251674016758,30.992574349999998,26.529600000000002,22.288200000000003,0.0
AC_BA_DF,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0021999999999999997,0.0,0.0,28.0,0.0
AC_BA_DF,48.0,0.0,0.0,0.9828027860942905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139945795398004,0.0,0.0,0.005114082976070293,42.08585,11.57875,0.0,0.0
AC_BA_DP,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,28.0,0.0
AC_BA_DP,48.0,0.0,0.0,0.4229276511397423,0.0,0.0,0.43200742695201794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842888007928642,24.6629,27.3403,19.2692,3.0879
AC_BA_DP_FP,0.0,0.0,0.00165,0.00165,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,28.0,0.0
AC_BA_DP_FP,48.0,0.0,0.0025407690045698267,0.6504337469448307,0.0,0.0,0.08002251863037282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509198955374529,9.399743449999999,26.969250000000002,45.2085,1.2152
AC_BA_EL_FP_RI,0.0,0.0,0.00132,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,28.0,0.0
AC_BA_EL_FP_RI,48.0,0.0,0.0003616763996981663,0.4236960525472633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07588407006757444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559686889926889,44.206676200000004,1.1573,6.73605,1.8978
AC_BA_ER_RI,0.0,0.00165,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,28.0,0.0
AC_BA_ER_RI,48.0,0.03871929261684011,0.0,1.0153732984282031,0.0,0.00013224155316457468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20821339725974825,34.51313775,3.3606499999999997,27.263350000000003,0.0
AC_BA_FP,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,28.0,0.0
AC_BA_FP,48.0,0.0,0.06370741097208846,0.8771357074109721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07093372238432678,34.1913,3.8796,15.4534,4.9465
