,Community,Time,Richness,Contamination,PC,PC_OD,PJ,PJ_OD,BV,BV_OD,BF,BF_OD,BO,BO_OD,BT,BT_OD,BC,BC_OD,BY,BY_OD,BU,BU_OD,DP,DP_OD,BL,BL_OD,BA,BA_OD,BP,BP_OD,CA,CA_OD,EL,EL_OD,FP,FP_OD,CH,CH_OD,AC,AC_OD,BH,BH_OD,CG,CG_OD,ER,ER_OD,RI,RI_OD,CC,CC_OD,DL,DL_OD,DF,DF_OD,OD,Butyrate,Acetate,Lactate,Succinate
331,PJ-BO-BT-BC-CA-EL-FP-AC-BH-ER-RI,48.0,11.0,No,0.0,0.0,1.0,0.02268278659896295,0.0,0.0,0.0,0.0,1.0,0.04317928051368851,1.0,0.7350042717820584,1.0,0.18405851535423548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07993632626742966,1.0,0.09278079578732434,1.0,0.0010931463421186964,0.0,0.0,1.0,0.36565745143870393,1.0,0.0010931463421186964,0.0,0.0,1.0,0.16861782327180888,1.0,0.0004099298782945111,0.0,0.0,0.0,0.0,0.0,0.0,1.6953333333333331,44.88809064,8.75462848,3.79370718,28.27884905
332,PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF,0.0,14.0,No,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0066,0.0,0.0,28.0,0.0
333,PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF,16.0,14.0,No,0.0,0.0,1.0,0.024338766593849773,0.0,0.0,0.0,0.0,1.0,0.13537444687167424,1.0,0.45670979667282807,1.0,0.4137590320954461,1.0,0.1442827535988349,1.0,0.05392707108049068,0.0,0.0,1.0,0.011930767938161653,0.0,0.0,1.0,0.1539864448552064,0.0,0.0,0.0,0.0,1.0,0.003022461211000952,0.0,0.0,1.0,0.19327844059821878,1.0,0.0004772307175264662,1.0,0.037383072872906514,0.0,0.0,1.0,0.0020679997759480203,0.0,0.0,0.0,0.0,1.0,0.26072704867529267,1.8933333333333333,26.39078416,27.39044236,18.96005362,15.10007136
334,PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF,32.0,14.0,No,0.0,0.0,1.0,0.01885054726368159,0.0,0.0,0.0,0.0,1.0,0.08371860696517414,1.0,0.3679552902155887,1.0,0.2980973797678275,1.0,0.11846275290215587,1.0,0.03529857379767827,0.0,0.0,1.0,0.007946799336650084,0.0,0.0,1.0,0.10164510779436152,0.0,0.0,0.0,0.0,1.0,0.0020329021558872307,0.0,0.0,1.0,0.47440543946932007,1.0,0.00036961857379767826,1.0,0.03012391376451078,0.0,0.0,1.0,0.0020329021558872307,0.0,0.0,0.0,0.0,1.0,0.31620868988391376,1.8573333333333333,29.4261592,35.39487544,28.081081199999996,17.66094188
335,PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF,48.0,14.0,No,0.0,0.0,1.0,0.015390861202989098,0.0,0.0,0.0,0.0,1.0,0.05096645840989832,1.0,0.33708509126546615,1.0,0.2184997672424354,1.0,0.10521293642043367,1.0,0.018040107803503614,0.0,0.0,1.0,0.004289256400833027,0.0,0.0,1.0,0.06724040181305893,0.0,0.0,0.0,0.0,1.0,0.001892319000367512,0.0,0.0,1.0,0.6399822859242925,1.0,0.00025230920004900155,1.0,0.02863709420556168,0.0,0.0,1.0,0.0020184736003920124,0.0,0.0,0.0,0.0,1.0,0.22657366164400342,1.7163333333333333,29.756498800000003,32.32122628,28.79842083,19.27613052
336,PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,0.0,12.0,No,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
337,PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,16.0,12.0,Yes,1.0,0.21848385818974048,1.0,0.028470984353337288,0.0,0.0,0.0,0.02116755793226381,0.0,0.0,0.0,0.0,1.0,0.6660972469795998,1.0,0.20387700534759354,0.0,0.0,1.0,0.009531590413943353,1.0,0.014978213507625269,0.0,0.014359279065161415,0.0,0.0,1.0,0.04555357496533966,0.0,0.0,1.0,0.0008665082194493958,1.0,0.026614181025945725,0.0,0.0,1.0,0.0007427213309566249,0.0,0.0,1.0,0.17503466032877796,1.0,0.0029708853238264994,0.0,0.0,0.0,0.021043771043771038,0.0,0.0,1.458333333333333,2.78475664,33.8350058,35.83376432,18.75250014
338,PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,32.0,12.0,No,1.0,0.29032972040490834,1.0,0.02128145037919474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5827734921719884,1.0,0.18364059499397842,0.0,0.0,1.0,0.004369039481821436,1.0,0.015080233050157859,0.0,0.0,0.0,0.0,1.0,0.023677375256322623,0.0,0.0,1.0,0.0002818735149562217,1.0,0.11105816489275135,0.0,0.0,1.0,0.0005637470299124434,0.0,0.0,1.0,0.20745890700777914,1.0,0.0023959248771278844,0.0,0.0,0.0,0.0,0.0,0.0,1.4433333333333331,4.93777776,46.00174156,47.49220559,27.69643683
339,PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,48.0,12.0,No,1.0,0.13413931930441841,1.0,0.015604574057784691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6492903218530797,1.0,0.1767518100006766,0.0,0.0,1.0,0.0032009382682635264,1.0,0.007802287028892346,0.0,0.0,0.0,0.0,1.0,0.008502492275074993,0.0,0.0,1.0,0.0008002345670658816,1.0,0.2622768793558427,0.0,0.0,1.0,0.0008002345670658816,0.0,0.0,1.0,0.21666350903308743,1.0,0.0022006450594311746,0.0,0.0,0.0,0.0,0.0,0.0,1.478333333333333,6.29530912,43.38830804,48.25970442,28.900465500000003
340,BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
341,BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4924945334542523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12927058141878273,0.0,0.0,1.0,0.018678279927448607,1.0,0.2694104443772672,0.0,0.0,0.0,0.0,1.0,0.0010552700523982265,1.0,0.0007386890366787585,1.0,0.08684872531237403,0.0,0.0,1.0,0.0008442160419185811,1.0,0.023954630189439743,0.0,0.0,1.0,0.0017939590890769849,0.0,0.0,1.0,0.3703997883917775,0.0,0.0,1.3963333333333332,0.73895208,61.07631552,46.44864195,8.97862434
342,BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40575033945867656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08975782263661325,0.0,0.0,1.0,0.011245285296158836,1.0,0.14618870885006485,0.0,0.0,0.0,0.0,1.0,0.0007156090643010168,1.0,0.0006133791979723002,1.0,0.09139350049787272,0.0,0.0,1.0,0.0006133791979723002,1.0,0.02749983404242479,0.0,0.0,1.0,0.0017379077275881838,0.0,0.0,1.0,0.3537153374973598,0.0,0.0,1.1293333333333333,0.89013216,61.04556776,51.84108985,10.94157663
343,BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4509871476888388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10021936615307528,0.0,0.0,1.0,0.01008863835650758,1.0,0.09429958662157083,0.0,0.0,0.0,0.0,1.0,0.0018342978830013779,1.0,0.0009171489415006889,1.0,0.10497186521357886,0.0,0.0,1.0,0.0010005261180007516,1.0,0.04293924589753226,0.0,0.0,1.0,0.002001052236001503,0.0,0.0,1.0,0.2996575723412251,0.0,0.0,1.1093333333333333,1.15073048,60.35695032,52.55592152,13.997957099999999
344,PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,0.0,16.0,No,1.0,0.0004125,1.0,0.0004125,0.0,0.0,0.0,0.0,1.0,0.0004125,0.0,0.0,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,0.0,0.0,0.0,0.0,1.0,0.0004125,1.0,0.0004125,0.0,0.0,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004125,1.0,0.0004125,0.0066,0.0,0.0,28.0,0.0
345,PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,16.0,16.0,No,1.0,0.22910166562996748,1.0,0.017306240928882437,0.0,0.0,0.0,0.0,1.0,0.28253125071992996,0.0,0.0,1.0,0.46644439836892665,1.0,0.150124772502131,1.0,0.06895026147856335,1.0,0.005768746976294145,1.0,0.006180800331743727,0.0,0.0,0.0,0.0,1.0,0.03159075725113461,1.0,0.0010988089478655514,0.0,0.0,1.0,0.04601262469186997,1.0,0.08296007556384914,1.0,0.0006867555924159697,1.0,0.025959361393323655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4082075241320524,1.0,0.16427193770589996,1.9873333333333332,18.32808016,44.60725736,31.59869173,16.99707504
346,PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,32.0,16.0,No,1.0,0.31688917224524493,1.0,0.011586441398363616,0.0,0.0,0.0,0.0,1.0,0.15506520738143306,0.0,0.0,1.0,0.2838678142599086,1.0,0.10620904615166649,1.0,0.039973222824354476,1.0,0.003862147132787872,1.0,0.0067587574823787765,0.0,0.0,0.0,0.0,1.0,0.015834803244430276,1.0,0.0007724294265575745,0.0,0.0,1.0,0.050980342152799916,1.0,0.3613038642723055,1.0,0.0005793220699181808,1.0,0.021241809230333294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29661289979810856,1.0,0.1456029469061028,1.8173333333333332,17.86774216,40.31179844,33.33293865,21.18205025
347,PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,48.0,16.0,No,1.0,0.1248809196980096,1.0,0.009891557995881949,0.0,0.0,0.0,0.0,1.0,0.16362285518188058,0.0,0.0,1.0,0.24673941889727752,1.0,0.11100526195378632,1.0,0.02733916723861816,1.0,0.0016485929993136582,1.0,0.005632692747654999,0.0,0.0,0.0,0.0,1.0,0.015112102493708531,1.0,0.003159803248684512,0.0,0.0,1.0,0.05220544497826584,1.0,0.419566918325326,1.0,0.00013738274994280484,1.0,0.01937096774193548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21239373141157628,1.0,0.18862651567147104,1.6013333333333333,17.72923488,40.89335820000001,34.15222908,22.567393300000003
348,PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,0.0,11.0,No,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
349,PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,16.0,11.0,No,1.0,0.9092588778494934,1.0,0.026494452099499598,1.0,0.11903304566441848,1.0,0.41680764860879443,1.0,0.5343047840065752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10847366258128459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07775545724853143,0.0,0.0,0.0,0.0,1.0,0.0635482872821331,1.0,0.3094859187274881,1.0,0.000767955133318829,1.0,0.07717949089854231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647333333333333,31.1674136,54.32102792,5.92075406,29.06237192
350,PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,32.0,11.0,No,1.0,0.565465166884269,1.0,0.014106826018546417,1.0,0.016888453684175287,1.0,0.24359110843292825,1.0,0.3147213015968665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06596431321348466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04410866726925781,0.0,0.0,0.0,0.0,1.0,0.10113203441464966,1.0,0.5646704161226608,1.0,0.000993438452010311,1.0,0.04450604265006193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9783333333333333,30.28419536,36.38981212,4.80755001,33.79176906
351,PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG,48.0,11.0,No,1.0,0.3122270347942112,1.0,0.016507167539087892,1.0,0.01107188066646139,1.0,0.21700886106264325,1.0,0.31101919326696087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06884696705326901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12460898422799273,0.0,0.0,0.0,0.0,1.0,0.16265599233637823,1.0,0.6971258681446508,1.0,0.0014091484484587225,1.0,0.03844962195080228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9613333333333332,31.47399024,34.29651376,3.5598733,35.95499883
352,PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,0.0,14.0,No,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0066,0.0,0.0,28.0,0.0
353,PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,16.0,14.0,No,0.0,0.0,1.0,0.011059483480858194,1.0,0.0354249080246239,0.0,0.0,0.0,0.0,1.0,0.2562689687830109,1.0,0.4301102247477507,1.0,0.13219538848213308,1.0,0.06186398572105052,1.0,0.003801697446545004,0.0,0.0,1.0,0.11837103413106034,1.0,0.09538804502240192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08640221469420464,1.0,0.09417841401668306,0.0,0.0,1.0,0.022291771391104796,0.0,0.0,0.0,0.0,1.0,0.01710763850945252,0.0,0.0,1.0,0.21462310130040432,1.5813333333333333,17.28264424,46.76294956,30.20198432,16.65118885
354,PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,32.0,14.0,No,0.0,0.0,1.0,0.00988308552547973,1.0,0.03247299529800483,0.0,0.0,0.0,0.0,1.0,0.22632265853348585,1.0,0.3224709620027958,1.0,0.11125530562968611,1.0,0.05167441860465116,1.0,0.0035296734019570467,0.0,0.0,1.0,0.039249968229762365,1.0,0.08654759181598679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.059439700088956667,1.0,0.35000241453806075,0.0,0.0,1.0,0.01891904943448977,0.0,0.0,0.0,0.0,1.0,0.015954123776845852,0.0,0.0,1.0,0.15318782564493583,1.4813333333333334,17.74807472,49.65010276,35.91787744,16.4153565
355,PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF,48.0,14.0,No,0.0,0.0,1.0,0.006316032847006298,1.0,0.006890217651279598,0.0,0.0,0.0,0.0,1.0,0.20249584097371706,1.0,0.24737795317441336,1.0,0.07942889792447314,1.0,0.02784796300725504,1.0,0.0015311594780621327,0.0,0.0,1.0,0.015215897313242443,1.0,0.03646073507135454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111047596268835,1.0,0.29388692232055064,0.0,0.0,1.0,0.02315878710568976,0.0,0.0,0.0,0.0,1.0,0.01157939355284488,0.0,0.0,1.0,0.13684737835180313,1.2003333333333333,18.58256984,47.33127092,38.57684557,21.42564126
356,PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,0.0,14.0,No,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
357,PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,16.0,14.0,No,1.0,0.09125746302106678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2783885253249664,1.0,0.44374089347079043,1.0,0.14452057373375168,0.0,0.0,1.0,0.0027223367697594503,1.0,0.03444347826086956,1.0,0.12581930375018677,0.0,0.0,1.0,0.009232272523532049,0.0,0.0,1.0,0.0007101748095024653,1.0,0.03976978933213806,0.0,0.0,1.0,0.0007101748095024653,1.0,0.030655879276856417,1.0,0.11552176901240102,1.0,0.0020121619602569848,0.0,0.0,0.0,0.0,0.0,0.0,1.3203333333333334,2.27596416,48.74062468,44.43387822,15.03969481
358,PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,32.0,14.0,No,1.0,0.07778434678356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2780284365516466,1.0,0.36853587351541717,1.0,0.1200018732906223,0.0,0.0,1.0,0.004626578247349294,1.0,0.01778341013824885,1.0,0.08877247012101458,0.0,0.0,1.0,0.013156831890899555,0.0,0.0,1.0,0.00014458057022966544,1.0,0.1208693567120003,0.0,0.0,1.0,0.001301225132066989,1.0,0.026024502641339778,1.0,0.16771346146641192,1.0,0.0011566445618373235,0.0,0.0,0.0,0.0,0.0,0.0,1.2863333333333333,5.6942096,46.20421816,46.09798759,18.09723267
359,PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI,48.0,14.0,No,1.0,0.04987566862361382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3891690802348336,1.0,0.43024996738421384,1.0,0.1449981735159817,0.0,0.0,1.0,0.002082974559686888,1.0,0.008447619047619046,1.0,0.016316634050880623,0.0,0.0,1.0,0.0023144161774298756,0.0,0.0,1.0,0.00034716242661448135,1.0,0.1824917155903457,0.0,0.0,1.0,0.0013886497064579254,1.0,0.04501539465101108,1.0,0.20332146118721459,1.0,0.0017358121330724066,0.0,0.0,0.0,0.0,0.0,0.0,1.478333333333333,5.66569872,43.50091324,49.40573455,22.13530229
360,PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,0.0,17.0,No,1.0,0.0003882352941176471,1.0,0.0003882352941176471,0.0,0.0,1.0,0.0003882352941176471,1.0,0.0003882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003882352941176471,1.0,0.0003882352941176471,0.0,0.0,1.0,0.0003882352941176471,0.0,0.0,1.0,0.0003882352941176471,1.0,0.0003882352941176471,1.0,0.0003882352941176471,1.0,0.0003882352941176471,1.0,0.0003882352941176471,1.0,0.0003882352941176471,0.0,0.0,1.0,0.0003882352941176471,0.0,0.0,1.0,0.0003882352941176471,1.0,0.0003882352941176471,1.0,0.0003882352941176471,0.0066,0.0,0.0,28.0,0.0
361,PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,16.0,17.0,No,1.0,0.15270535601764332,1.0,0.017541398865784496,0.0,0.0,1.0,0.35993862633900436,1.0,0.3362781348456206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07451695022054189,1.0,0.004079395085066162,0.0,0.0,1.0,0.15705671077504724,0.0,0.0,1.0,0.008838689350976684,1.0,0.0012238185255198488,1.0,0.00013597983616887206,1.0,0.06731001890359167,1.0,0.07954820415879016,1.0,0.0006798991808443604,0.0,0.0,1.0,0.1752780088216761,0.0,0.0,1.0,0.009382608695652174,1.0,0.22858210459987394,1.0,0.12360567107750471,1.7983333333333331,18.22885856,36.34701584,27.99296499,11.96597234
362,PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,32.0,17.0,No,1.0,0.2344660490463215,1.0,0.010798982742960943,0.0,0.0,1.0,0.23355088101725702,1.0,0.19346652134423248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05674041780199818,1.0,0.002196403269754768,0.0,0.0,1.0,0.03221391462306993,0.0,0.0,1.0,0.005857075386012715,1.0,0.002196403269754768,1.0,0.000549100817438692,1.0,0.057106485013623975,1.0,0.30493398728428694,1.0,0.00036606721162579466,0.0,0.0,1.0,0.16912305177111714,0.0,0.0,1.0,0.007687411444141689,1.0,0.249657838328792,1.0,0.11787364214350589,1.6793333333333331,20.665254,41.84834328,29.90170063,16.8616868
363,PC-PJ-BF-BO-BU-DP-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,48.0,17.0,No,1.0,0.1388016746960312,1.0,0.01101376462491397,0.0,0.0,1.0,0.2615063087864189,1.0,0.26616597843542095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048855930259233765,1.0,0.000988414774030741,0.0,0.0,1.0,0.039254186740077995,0.0,0.0,1.0,0.002965244322092223,1.0,0.0011296168846065611,1.0,0.0007060105528791008,1.0,0.04052500573526038,1.0,0.3853405597614131,1.0,0.0002824042211516403,0.0,0.0,1.0,0.12439905941729755,0.0,0.0,1.0,0.011296168846065612,1.0,0.1352716219316357,1.0,0.1717017664601973,1.6413333333333333,23.88072296,39.55549968,28.90266812,20.6676903
364,PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,0.0,13.0,No,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0066,0.0,0.0,28.0,0.0
365,PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,16.0,13.0,No,1.0,0.06922473887375113,0.0,0.0,1.0,0.060785479109900085,1.0,0.27906579246139873,1.0,0.18406709809264304,1.0,0.4104445390554042,0.0,0.0,0.0,0.0,1.0,0.05428496821071753,1.0,0.007184775204359673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009807788374205267,1.0,0.00045617620345140777,1.0,0.00045617620345140777,0.0,0.0,0.0,0.0,1.0,0.0005702202543142597,1.0,0.028282924613987282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2337903042688465,1.3393333333333333,0.33745208,32.86065956,29.64063906,23.46354115
366,PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,32.0,13.0,No,1.0,0.19313338079981016,0.0,0.0,1.0,0.014977690755903644,1.0,0.20484525928562952,1.0,0.0976365254538982,1.0,0.3314236383054468,0.0,0.0,0.0,0.0,1.0,0.04223033107867569,1.0,0.006419010323958705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012049721134448797,1.0,0.0012387563783078203,1.0,0.0005630710810490092,0.0,0.0,0.0,0.0,1.0,0.0009009137296784147,1.0,0.028941853565919072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3297344250622998,1.2653333333333334,2.12533888,45.48051108,42.92767758,32.81205162
367,PC-BV-BF-BO-BT-BU-DP-CA-EL-FP-BH-CG-DF,48.0,13.0,No,1.0,0.13776294905708678,0.0,0.0,1.0,0.012385812213783884,1.0,0.27611013453935207,1.0,0.09885280314019966,1.0,0.4414490428648633,0.0,0.0,0.0,0.0,1.0,0.02710857012828171,1.0,0.0023369457007139404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004440196831356487,1.0,0.0022200984156782433,1.0,0.0007010837102141821,0.0,0.0,0.0,0.0,1.0,0.00035054185510709104,1.0,0.04136393890263674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3241343686890235,1.3693333333333333,1.95135944,40.34100172,41.52855125,33.82210625
368,PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,0.0,16.0,No,0.0,0.0,1.0,0.0004125,0.0,0.0,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,1.0,0.0004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004125,1.0,0.0004125,0.0,0.0,1.0,0.0004125,0.0,0.0,1.0,0.0004125,1.0,0.0004125,0.0,0.0,1.0,0.0004125,0.0066,0.0,0.0,28.0,0.0
369,PJ-BF-BO-BT-BC-BY-BU-DP-BL-BA-CH-AC-CG-RI-CC-DF,16.0,16.0,No,0.0,0.0,1.0,0.016614156102411137,0.0,0.0,1.0,0.19589600422570222,1.0,0.19091175739497887,1.0,0.22791601416853094,1.0,0.34225161570966944,1.0,0.12762692642306736,1.0,0.061623415361670396,1.0,0.004682171265224956,1.0,0.005890473527218494,1.0,0.09001851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0866956872980363,1.0,0.09409653865274671,0.0,0.0,1.0,0.01827557171265225,0.0,0.0,1.0,0.003171793437733035,1.0,0.018426609495401442,0.0,0.0,1.0,0.13246013547104152,1.6203333333333334,18.51045168,30.572213,24.84399861,14.93901319
